,Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
571,chlorination_twb,Inlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
572,chlorination_twb,Outlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
573,chlorination_twb,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
574,chlorination_twb,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
575,chlorination_twb,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
576,chlorination_twb,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
577,chlorination_twb,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
578,chlorination_twb,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
579,chlorination_twb,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
580,chlorination_twb,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
581,chlorination_twb,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
582,chlorination_twb,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
583,chlorination_twb,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
584,chlorination_twb,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
585,chlorination_twb,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
586,chlorination_twb,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
587,chlorination_twb,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
588,chlorination_twb,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
589,chlorination_twb,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
590,chlorination_twb,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
591,chlorination_twb,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
592,chlorination_twb,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
593,chlorination_twb,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
594,chlorination_twb,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
595,chlorination_twb,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
596,chlorination_twb,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
597,chlorination_twb,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
598,chlorination_twb,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
599,chlorination_twb,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
600,chlorination_twb,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
601,chlorination_twb,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
602,chlorination_twb,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
603,chlorination_twb,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
604,chlorination_twb,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
605,chlorination_twb,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
606,chlorination_twb,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
607,chlorination_twb,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
608,chlorination_twb,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
609,chlorination_twb,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
610,ammonia_addition,Fixed Capital Investment (FCI),0.811,Cost,$MM,Carlsbad,Baseline
611,ammonia_addition,Land,0.001,Cost,$MM,Carlsbad,Baseline
612,ammonia_addition,Working Capital,0.041,Cost,$MM,Carlsbad,Baseline
613,ammonia_addition,Total Capital Investment (TCI),0.852,Cost,$MM,Carlsbad,Baseline
614,ammonia_addition,Catalysts and Chemicals,0.0,Cost,$MM/yr,Carlsbad,Baseline
615,ammonia_addition,Electricity,0.0,Cost,$MM/yr,Carlsbad,Baseline
616,ammonia_addition,Other Operating,0.0,Cost,$MM/yr,Carlsbad,Baseline
617,ammonia_addition,Employee Salaries,0.001,Cost,$MM/yr,Carlsbad,Baseline
618,ammonia_addition,Benefits,0.001,Cost,$MM/yr,Carlsbad,Baseline
619,ammonia_addition,Maintenance,0.006,Cost,$MM/yr,Carlsbad,Baseline
620,ammonia_addition,Laboratory,0.002,Cost,$MM/yr,Carlsbad,Baseline
621,ammonia_addition,Insurance and Taxes,0.002,Cost,$MM/yr,Carlsbad,Baseline
622,ammonia_addition,Total Fixed Operating ,0.012,Cost,$MM/yr,Carlsbad,Baseline
623,ammonia_addition,Base Employee Salary,0.001,Cost,$MM/yr,Carlsbad,Baseline
624,ammonia_addition,Electricity consumption,0.0,Electricity,kWh/m3,Carlsbad,Baseline
625,ammonia_addition,Total Unit Cost,0.865,Cost,$MM,Carlsbad,Baseline
626,ammonia_addition,Inlet Water,2.399,Water Flow,m3/s,Carlsbad,Baseline
627,ammonia_addition,Outlet Water,2.399,Water Flow,m3/s,Carlsbad,Baseline
628,ammonia_addition,Waste Water,0.0,Water Flow,m3/s,Carlsbad,Baseline
629,ammonia_addition,Inlet Constituent,0.535,Constituent Flow,kg/m3,Carlsbad,Baseline
630,ammonia_addition,Outlet Constituent,0.535,Constituent Flow,kg/m3,Carlsbad,Baseline
631,ammonia_addition,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
632,ammonia_addition,Inlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
633,ammonia_addition,Outlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
634,ammonia_addition,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
635,ammonia_addition,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
636,ammonia_addition,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
637,ammonia_addition,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
638,ammonia_addition,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
639,ammonia_addition,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
640,ammonia_addition,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
641,ammonia_addition,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
642,ammonia_addition,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
643,ammonia_addition,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
644,ammonia_addition,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
645,ammonia_addition,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
646,ammonia_addition,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
647,ammonia_addition,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
648,ammonia_addition,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
649,ammonia_addition,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
650,ammonia_addition,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
651,ammonia_addition,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
652,ammonia_addition,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
653,ammonia_addition,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
654,ammonia_addition,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
655,ammonia_addition,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
656,ammonia_addition,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
657,ammonia_addition,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
658,ammonia_addition,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
659,ammonia_addition,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
660,ammonia_addition,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
661,ammonia_addition,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
662,ammonia_addition,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
663,ammonia_addition,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
664,ammonia_addition,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
665,ammonia_addition,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
666,ammonia_addition,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
667,ammonia_addition,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
668,ammonia_addition,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
669,ammonia_addition,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
670,ammonia_addition,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
671,treated_storage_24_hr,Fixed Capital Investment (FCI),12.153,Cost,$MM,Carlsbad,Baseline
672,treated_storage_24_hr,Land,0.018,Cost,$MM,Carlsbad,Baseline
673,treated_storage_24_hr,Working Capital,0.608,Cost,$MM,Carlsbad,Baseline
674,treated_storage_24_hr,Total Capital Investment (TCI),12.778,Cost,$MM,Carlsbad,Baseline
675,treated_storage_24_hr,Catalysts and Chemicals,0.0,Cost,$MM/yr,Carlsbad,Baseline
676,treated_storage_24_hr,Electricity,0.0,Cost,$MM/yr,Carlsbad,Baseline
677,treated_storage_24_hr,Other Operating,0.0,Cost,$MM/yr,Carlsbad,Baseline
678,treated_storage_24_hr,Employee Salaries,0.012,Cost,$MM/yr,Carlsbad,Baseline
679,treated_storage_24_hr,Benefits,0.011,Cost,$MM/yr,Carlsbad,Baseline
680,treated_storage_24_hr,Maintenance,0.049,Cost,$MM/yr,Carlsbad,Baseline
681,treated_storage_24_hr,Laboratory,0.036,Cost,$MM/yr,Carlsbad,Baseline
682,treated_storage_24_hr,Insurance and Taxes,0.024,Cost,$MM/yr,Carlsbad,Baseline
683,treated_storage_24_hr,Total Fixed Operating ,0.133,Cost,$MM/yr,Carlsbad,Baseline
684,treated_storage_24_hr,Base Employee Salary,0.01,Cost,$MM/yr,Carlsbad,Baseline
685,treated_storage_24_hr,Electricity consumption,0.0,Electricity,kWh/m3,Carlsbad,Baseline
686,treated_storage_24_hr,Total Unit Cost,12.911,Cost,$MM,Carlsbad,Baseline
687,treated_storage_24_hr,Inlet Water,2.399,Water Flow,m3/s,Carlsbad,Baseline
688,treated_storage_24_hr,Outlet Water,2.399,Water Flow,m3/s,Carlsbad,Baseline
689,treated_storage_24_hr,Waste Water,0.0,Water Flow,m3/s,Carlsbad,Baseline
690,treated_storage_24_hr,Inlet Constituent,0.535,Constituent Flow,kg/m3,Carlsbad,Baseline
691,treated_storage_24_hr,Outlet Constituent,0.535,Constituent Flow,kg/m3,Carlsbad,Baseline
692,treated_storage_24_hr,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
693,treated_storage_24_hr,Inlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
694,treated_storage_24_hr,Outlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
695,treated_storage_24_hr,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
696,treated_storage_24_hr,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
697,treated_storage_24_hr,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
698,treated_storage_24_hr,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
699,treated_storage_24_hr,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
700,treated_storage_24_hr,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
701,treated_storage_24_hr,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
702,treated_storage_24_hr,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
703,treated_storage_24_hr,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
704,treated_storage_24_hr,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
705,treated_storage_24_hr,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
706,treated_storage_24_hr,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
707,treated_storage_24_hr,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
708,treated_storage_24_hr,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
709,treated_storage_24_hr,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
710,treated_storage_24_hr,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
711,treated_storage_24_hr,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
712,treated_storage_24_hr,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
713,treated_storage_24_hr,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
714,treated_storage_24_hr,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
715,treated_storage_24_hr,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
716,treated_storage_24_hr,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
717,treated_storage_24_hr,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
718,treated_storage_24_hr,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
719,treated_storage_24_hr,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
720,treated_storage_24_hr,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
721,treated_storage_24_hr,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
722,treated_storage_24_hr,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
723,treated_storage_24_hr,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
724,treated_storage_24_hr,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
725,treated_storage_24_hr,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
726,treated_storage_24_hr,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
727,treated_storage_24_hr,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
728,treated_storage_24_hr,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
729,treated_storage_24_hr,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
730,treated_storage_24_hr,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
731,treated_storage_24_hr,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
732,municipal_drinking,Fixed Capital Investment (FCI),4.383,Cost,$MM,Carlsbad,Baseline
733,municipal_drinking,Land,0.007,Cost,$MM,Carlsbad,Baseline
734,municipal_drinking,Working Capital,0.219,Cost,$MM,Carlsbad,Baseline
735,municipal_drinking,Total Capital Investment (TCI),4.609,Cost,$MM,Carlsbad,Baseline
736,municipal_drinking,Catalysts and Chemicals,0.0,Cost,$MM/yr,Carlsbad,Baseline
737,municipal_drinking,Electricity,3.117,Cost,$MM/yr,Carlsbad,Baseline
738,municipal_drinking,Other Operating,0.0,Cost,$MM/yr,Carlsbad,Baseline
739,municipal_drinking,Employee Salaries,0.004,Cost,$MM/yr,Carlsbad,Baseline
740,municipal_drinking,Benefits,0.004,Cost,$MM/yr,Carlsbad,Baseline
741,municipal_drinking,Maintenance,0.035,Cost,$MM/yr,Carlsbad,Baseline
742,municipal_drinking,Laboratory,0.013,Cost,$MM/yr,Carlsbad,Baseline
743,municipal_drinking,Insurance and Taxes,0.009,Cost,$MM/yr,Carlsbad,Baseline
744,municipal_drinking,Total Fixed Operating ,0.065,Cost,$MM/yr,Carlsbad,Baseline
745,municipal_drinking,Base Employee Salary,0.004,Cost,$MM/yr,Carlsbad,Baseline
746,municipal_drinking,Electricity consumption,0.307,Electricity,kWh/m3,Carlsbad,Baseline
747,municipal_drinking,Total Unit Cost,7.791,Cost,$MM,Carlsbad,Baseline
748,municipal_drinking,Inlet Water,2.399,Water Flow,m3/s,Carlsbad,Baseline
749,municipal_drinking,Outlet Water,2.399,Water Flow,m3/s,Carlsbad,Baseline
750,municipal_drinking,Waste Water,0.0,Water Flow,m3/s,Carlsbad,Baseline
751,municipal_drinking,Inlet Constituent,0.535,Constituent Flow,kg/m3,Carlsbad,Baseline
752,municipal_drinking,Outlet Constituent,0.535,Constituent Flow,kg/m3,Carlsbad,Baseline
753,municipal_drinking,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
754,municipal_drinking,Inlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
755,municipal_drinking,Outlet Constituent Total Mass,1.283,Constituent Flow,kg,Carlsbad,Baseline
756,municipal_drinking,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
757,municipal_drinking,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
758,municipal_drinking,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
759,municipal_drinking,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
760,municipal_drinking,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
761,municipal_drinking,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
762,municipal_drinking,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
763,municipal_drinking,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
764,municipal_drinking,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
765,municipal_drinking,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
766,municipal_drinking,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
767,municipal_drinking,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
768,municipal_drinking,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
769,municipal_drinking,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
770,municipal_drinking,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
771,municipal_drinking,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
772,municipal_drinking,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
773,municipal_drinking,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
774,municipal_drinking,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
775,municipal_drinking,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
776,municipal_drinking,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
777,municipal_drinking,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
778,municipal_drinking,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
779,municipal_drinking,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
780,municipal_drinking,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
781,municipal_drinking,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
782,municipal_drinking,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
783,municipal_drinking,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
784,municipal_drinking,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
785,municipal_drinking,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
786,municipal_drinking,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
787,municipal_drinking,Inlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
788,municipal_drinking,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
789,municipal_drinking,Waste Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
790,municipal_drinking,Inlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
791,municipal_drinking,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
792,municipal_drinking,Waste Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
793,backwash_solids_handling,Fixed Capital Investment (FCI),14.723,Cost,$MM,Carlsbad,Baseline
794,backwash_solids_handling,Land,0.022,Cost,$MM,Carlsbad,Baseline
795,backwash_solids_handling,Working Capital,0.736,Cost,$MM,Carlsbad,Baseline
796,backwash_solids_handling,Total Capital Investment (TCI),15.482,Cost,$MM,Carlsbad,Baseline
797,backwash_solids_handling,Catalysts and Chemicals,0.0,Cost,$MM/yr,Carlsbad,Baseline
798,backwash_solids_handling,Electricity,0.245,Cost,$MM/yr,Carlsbad,Baseline
799,backwash_solids_handling,Other Operating,0.0,Cost,$MM/yr,Carlsbad,Baseline
800,backwash_solids_handling,Employee Salaries,0.016,Cost,$MM/yr,Carlsbad,Baseline
801,backwash_solids_handling,Benefits,0.014,Cost,$MM/yr,Carlsbad,Baseline
802,backwash_solids_handling,Maintenance,0.118,Cost,$MM/yr,Carlsbad,Baseline
803,backwash_solids_handling,Laboratory,0.044,Cost,$MM/yr,Carlsbad,Baseline
804,backwash_solids_handling,Insurance and Taxes,0.029,Cost,$MM/yr,Carlsbad,Baseline
805,backwash_solids_handling,Total Fixed Operating ,0.221,Cost,$MM/yr,Carlsbad,Baseline
806,backwash_solids_handling,Base Employee Salary,0.012,Cost,$MM/yr,Carlsbad,Baseline
807,backwash_solids_handling,Electricity consumption,0.0,Electricity,kWh/m3,Carlsbad,Baseline
808,backwash_solids_handling,Total Unit Cost,15.948,Cost,$MM,Carlsbad,Baseline
809,backwash_solids_handling,Inlet Water,0.506,Water Flow,m3/s,Carlsbad,Baseline
810,backwash_solids_handling,Outlet Water,0.481,Water Flow,m3/s,Carlsbad,Baseline
811,backwash_solids_handling,Waste Water,0.025,Water Flow,m3/s,Carlsbad,Baseline
812,backwash_solids_handling,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
813,backwash_solids_handling,Outlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
814,backwash_solids_handling,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
815,backwash_solids_handling,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
816,backwash_solids_handling,Outlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
817,backwash_solids_handling,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
818,backwash_solids_handling,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
819,backwash_solids_handling,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
820,backwash_solids_handling,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
821,backwash_solids_handling,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
822,backwash_solids_handling,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
823,backwash_solids_handling,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
824,backwash_solids_handling,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
825,backwash_solids_handling,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
826,backwash_solids_handling,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
827,backwash_solids_handling,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
828,backwash_solids_handling,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
829,backwash_solids_handling,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
830,backwash_solids_handling,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
831,backwash_solids_handling,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
832,backwash_solids_handling,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
833,backwash_solids_handling,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
834,backwash_solids_handling,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
835,backwash_solids_handling,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
836,backwash_solids_handling,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
837,backwash_solids_handling,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
838,backwash_solids_handling,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
839,backwash_solids_handling,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
840,backwash_solids_handling,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
841,backwash_solids_handling,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
842,backwash_solids_handling,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
843,backwash_solids_handling,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
844,backwash_solids_handling,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
845,backwash_solids_handling,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
846,backwash_solids_handling,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
847,backwash_solids_handling,Waste Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
848,backwash_solids_handling,Inlet Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
849,backwash_solids_handling,Outlet Constituent,0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
850,backwash_solids_handling,Waste Constituent,-0.0,Constituent Flow,kg/m3,Carlsbad,Baseline
851,backwash_solids_handling,Inlet Constituent Total Mass,-0.0,Constituent Flow,kg,Carlsbad,Baseline
852,backwash_solids_handling,Outlet Constituent Total Mass,0.0,Constituent Flow,kg,Carlsbad,Baseline
